FD1,FD2,FD3,FD4,FD5,FD6,FD7,FD8,FD9,FD10,FD11,FD12,FD13,FD14,FD15,FD16,FD17,FD18,FD19,FD20,FD21,FD22,FD23,FD24,FD25,FD26,FD27,ISIN,SM,FDD1,FDD2,FDD3,FDD4,FDD5,FDD6,FDD7,ISCHECK,JC,OLD,ISXT,FDAYS,ISTZ,BUREAU,AttenTion
MU5399,738,1....6.,ZBYN,0805,0945,ZHHH,1055,1225,ZSFZ,,,,,,,,0,,国内,0,0331,1026,55148,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5399,738,..3....,ZBYN,0805,0945,ZHHH,1055,1225,ZSFZ,,,,,,,,0,,国内,0,0331,1026,55150,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5399,738,....5..,ZBYN,0805,0945,ZHHH,1055,1225,ZSFZ,,,,,,,,0,,国内,0,0331,1026,55152,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5400,738,.....6.,ZSFZ,1315,1500,ZHHH,1600,1740,ZBYN,,,,,,,,0,,国内,0,0331,1026,55155,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5400,738,1.3.5..,ZSFZ,1315,1500,ZHHH,1600,1740,ZBYN,,,,,,,,0,,国内,0,0331,1026,55157,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5401,332,1234567,ZSSS,0800,1120,ZUUU,,,,,,,,,,,0,,国内,0,0331,1026,55159,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5402,320,1234567,ZUUU,0625,0920,ZSPD,,,,,,,,,,,0,,国内,0,0331,1026,55160,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5403,321,1234567,ZSPD,0905,1225,ZUUU,,,,,,,,,,,0,共享代码JL5681；,国内,0,0331,1026,55161,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5404,321,1234567,ZUUU,0950,1240,ZSSS,,,,,,,,,,,0,或使用机型319/320；,国内,0,0331,1026,55162,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5405,738,1234567,ZSSS,0930,1240,ZUUU,,,,,,,,,,,0,,国内,0,0331,1026,55163,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5406,738,1234567,ZUUU,0900,1145,ZSSS,,,,,,,,,,,0,,国内,0,0331,1026,55164,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5407,321,12.45.7,ZSPD,1105,1430,ZUUU,,,,,,,,,,,0,,国内,0,0331,1026,55165,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5407,321,..3..6.,ZSPD,1105,1430,ZUUU,,,,,,,,,,,0,,国内,0,0331,1026,55166,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5408,332,1234567,ZUUU,1235,1510,ZSSS,,,,,,,,,,,0,,国内,0,0331,1026,55167,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5410,738,123456.,ZUUU,1410,1655,ZSSS,,,,,,,,,,,0,,国内,0,0331,1026,55169,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5410,738,......7,ZUUU,1410,1655,ZSSS,,,,,,,,,,,0,,国内,0,0331,1026,55170,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5411,738,1234567,ZSSS,1915,2235,ZUUU,,,,,,,,,,,0,,国内,0,0331,1026,55171,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5412,320,1234.67,ZUUU,1535,1810,ZSSS,,,,,,,,,,,0,,国内,0,0331,1026,55172,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5412,320,....5..,ZUUU,1535,1810,ZSSS,,,,,,,,,,,0,,国内,0,0331,1026,55173,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5413,320,..3.5.7,ZSSS,1935,2300,ZUUU,,,,,,,,,,,0,,国内,0,0331,1026,55175,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5413,320,.2.4.6.,ZSSS,1935,2240,ZUUU,,,,,,,,,,,0,,国内,0,0331,1026,73513,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5413,320,1......,ZSSS,1935,2255,ZUUU,,,,,,,,,,,0,,国内,0,0331,1026,73516,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5414,321,12.45.7,ZUUU,1600,1850,ZSPD,,,,,,,,,,,0,,国内,0,0331,1026,55176,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5414,321,..3..6.,ZUUU,1600,1850,ZSPD,,,,,,,,,,,0,,国内,0,0331,1026,55177,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5415,321,1.34..7,ZSSS,2015,2325,ZUUU,,,,,,,,,,,0,或使用机型319/320；,国内,0,0331,1026,55178,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5415,321,.2...6.,ZSSS,2015,2345,ZUUU,,,,,,,,,,,0,或使用机型319/320；,国内,0,0331,1026,55179,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5415,321,....5..,ZSSS,2035,0005,ZUUU,,,,,,,,,,,0,或使用机型319/320；,国内,0,0331,1026,55180,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5416,332,.2.4.6.,ZUUU,1715,2000,ZSPD,,,,,,,,,,,0,共享代码JL5680；,国内,0,0331,1026,55181,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5416,332,1.3.5.7,ZUUU,1715,2015,ZSPD,,,,,,,,,,,0,共享代码JL5680；,国内,0,0331,1026,66864,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5417,332,1234567,ZSPD,2130,0040,ZUUU,,,,,,,,,,,0,共享代码JL5685；,国内,0,0331,1026,55182,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5419,320,....5..,ZSPD,1225,1540,ZUUU,,,,,,,,,,,0,,国内,0,0331,1026,79116,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5419,320,...4..7,ZSPD,1230,1540,ZUUU,,,,,,,,,,,0,,国内,0,0331,1026,79115,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5419,320,123..6.,ZSPD,1215,1540,ZUUU,,,,,,,,,,,0,,国内,0,0331,1026,79114,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5420,321,1234567,ZUUU,1340,1630,ZSPD,,,,,,,,,,,0,,国内,0,0331,1026,55185,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5421,320,1......,ZSPD,0900,1200,ZUCK,,,,,,,,,,,0,共享代码JL5699；,国内,0,0331,1026,55186,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5421,320,..3.5.7,ZSPD,0900,1155,ZUCK,,,,,,,,,,,0,共享代码JL5699；,国内,0,0331,1026,55187,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5422,321,1234567,ZUCK,0720,0935,ZSPD,,,,,,,,,,,0,共享代码JL5694；,国内,0,0331,1026,55188,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5423,321,1234567,ZSSS,0935,1230,ZUCK,,,,,,,,,,,0,,国内,0,0331,1026,55189,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5424,320,1234567,ZUCK,0900,1140,ZSPD,,,,,,,,,,,0,,国内,0,0331,1026,55190,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5425,321,123.567,ZSPD,1110,1410,ZUCK,,,,,,,,,,,0,,国内,0,0331,1026,55191,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5425,321,...4...,ZSPD,1110,1355,ZUCK,,,,,,,,,,,0,,国内,0,0331,1026,55192,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5426,320,1.3.5.7,ZUCK,1310,1535,ZSPD,,,,,,,,,,,0,共享代码JL5692；,国内,0,0331,1026,55193,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5427,738,1234567,ZSSS,1250,1535,ZUCK,,,,,,,,,,,0,,国内,0,0331,1026,55194,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5428,321,1234567,ZUCK,1340,1610,ZSSS,,,,,,,,,,,0,,国内,0,0331,1026,55195,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5429,320,1234567,ZSSS,1515,1810,ZUCK,,,,,,,,,,,0,,国内,0,0331,1026,55196,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5430,321,....5..,ZUCK,1520,1800,ZSPD,,,,,,,,,,,0,,国内,0,0331,1026,77998,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5430,321,1234.67,ZUCK,1520,1745,ZSPD,,,,,,,,,,,0,,国内,0,0331,1026,78007,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5431,321,1234567,ZSPD,1915,2210,ZUCK,,,,,,,,,,,0,,国内,0,0331,1026,55199,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5432,738,1234567,ZUCK,1650,1920,ZSSS,,,,,,,,,,,0,,国内,0,0331,1026,55200,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5433,320,1234567,ZSPD,2105,0005,ZUCK,,,,,,,,,,,0,共享代码JL5693；,国内,0,0331,1026,55201,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5434,320,1234567,ZUCK,1910,2140,ZSSS,,,,,,,,,,,0,,国内,0,0331,1026,55202,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5435,320,1.345.7,ZSOF,0740,1020,ZUUU,,,,,,,,,,,0,,国内,0,0331,1026,55203,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5435,320,.2.....,ZSOF,1605,1825,ZUUU,,,,,,,,,,,0,,国内,0,0331,1026,55204,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5435,320,.....6.,ZSOF,1105,1335,ZUUU,,,,,,,,,,,0,,国内,0,0331,1026,55205,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5436,320,1.345.7,ZUUU,1125,1350,ZSOF,,,,,,,,,,,0,,国内,0,0331,1026,55206,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5436,320,.2.....,ZUUU,1305,1515,ZSOF,,,,,,,,,,,0,,国内,0,0331,1026,55207,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5436,320,.....6.,ZUUU,0800,1015,ZSOF,,,,,,,,,,,0,,国内,0,0331,1026,55208,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5437,319,1234567,ZSPD,0835,1140,ZUNC,1240,1415,ZPPP,,,,,,,,0,航路航线审核中；,国内,0,0331,1026,55209,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5438,319,1234567,ZPPP,1520,1710,ZUNC,1800,2025,ZSPD,,,,,,,,0,航路航线审核中；,国内,0,0331,1026,55211,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5439,321,1234567,ZSSS,1555,1820,ZBTJ,,,,,,,,,,,0,,国内,0,0331,1026,55213,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5440,321,1234567,ZBTJ,1950,2155,ZSSS,,,,,,,,,,,0,,国内,0,0331,1026,55217,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5441,319,1......,ZSPD,1135,1430,ZUDX,,,,,,,,,,,0,,国内,0,0331,1026,55218,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5441,319,..3....,ZSPD,1135,1430,ZUDX,,,,,,,,,,,0,,国内,0,0331,1026,55219,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5441,319,....5..,ZSPD,1135,1430,ZUDX,,,,,,,,,,,0,,国内,0,0331,1026,55220,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5442,319,1......,ZUDX,1530,1805,ZSPD,,,,,,,,,,,0,,国内,0,0331,1026,55221,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5442,319,..3....,ZUDX,1530,1805,ZSPD,,,,,,,,,,,0,,国内,0,0331,1026,55222,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5442,319,....5..,ZUDX,1530,1805,ZSPD,,,,,,,,,,,0,,国内,0,0331,1026,55223,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5445,321,1234567,ZSPD,1630,1920,ZUGY,,,,,,,,,,,0,,国内,0,0331,1026,55224,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5446,321,1234567,ZUGY,2010,2245,ZSPD,,,,,,,,,,,0,,国内,0,0331,1026,55225,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5447,320,123.567,ZYHB,1015,1215,ZSYT,1300,1515,ZSCN,,,,,,,,0,,国内,0,0331,1026,55226,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5447,320,...4...,ZYHB,0950,1210,ZSYT,1300,1515,ZSCN,,,,,,,,0,,国内,0,0331,1026,55228,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5448,320,1.34567,ZSCN,1605,1825,ZSYT,1945,2145,ZYHB,,,,,,,,0,,国内,0,0331,1026,55230,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5448,320,.2.....,ZSCN,1605,1825,ZSYT,2000,2205,ZYHB,,,,,,,,0,,国内,0,0331,1026,55232,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5449,320,1234567,ZUCK,0650,0830,ZPPP,,,,,,,,,,,0,,国内,0,0331,1026,55234,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5450,320,1234567,ZPPP,2210,2345,ZUCK,,,,,,,,,,,0,,国内,0,0331,1026,55238,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5451,321,.2....7,ZSSS,0645,0935,ZUGY,,,,,,,,,,,0,,国内,0,0331,1026,55239,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5452,321,.2....7,ZUGY,1100,1335,ZSSS,,,,,,,,,,,0,,国内,0,0331,1026,55240,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5453,320,1234567,ZSNB,0835,1140,ZPPP,,,,,,,,,,,0,,国内,0,0331,1026,55241,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5454,320,1234567,ZPPP,1310,1615,ZSNB,,,,,,,,,,,0,,国内,0,0331,1026,55242,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5456,320,1234567,ZPPP,0930,1235,ZSNB,,,,,,,,,,,0,,国内,0,0331,1026,55243,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5457,321,.2.....,ZSHC,1445,1655,ZBAA,,,,,,,,,,,0,,国内,0,0331,1026,55244,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5457,321,1..4.6.,ZSHC,1425,1655,ZBAA,,,,,,,,,,,0,,国内,0,0331,1026,55245,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5457,321,..3....,ZSHC,1445,1705,ZBAA,,,,,,,,,,,0,,国内,0,0331,1026,55246,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5457,321,....5.7,ZSHC,1445,1705,ZBAA,,,,,,,,,,,0,,国内,0,0331,1026,55247,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5458,321,1..4.6.,ZBAA,1755,2025,ZSHC,,,,,,,,,,,0,,国内,0,0331,1026,55248,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5458,321,.23.5.7,ZBAA,1805,2025,ZSHC,,,,,,,,,,,0,,国内,0,0331,1026,55249,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5459,320,1234567,ZSSS,0640,0930,ZBHH,1050,1205,ZBUH,,,,,,,,0,,国内,0,0331,1026,55250,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5460,320,...4...,ZBUH,1250,1400,ZBHH,1450,1730,ZSSS,,,,,,,,0,,国内,0,0331,1026,77380,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5460,320,123.567,ZBUH,1250,1355,ZBHH,1450,1730,ZSSS,,,,,,,,0,,国内,0,0331,1026,77378,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5463,320,1234567,ZSPD,1525,1655,ZSOF,1745,2035,ZPPP,,,,,,,,0,,国内,0,0331,1026,55255,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5464,320,....5..,ZPPP,0935,1210,ZSOF,1300,1425,ZSPD,,,,,,,,0,,国内,0,0331,1026,55257,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5464,320,1234.67,ZPPP,0935,1210,ZSOF,1300,1425,ZSPD,,,,,,,,0,,国内,0,0331,1026,55259,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5465,321,1.345..,ZSPD,0955,1145,ZSCN,1245,1505,ZPPP,,,,,,,,0,,国内,0,0331,1026,55261,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5465,321,......7,ZSPD,0955,1145,ZSCN,1245,1505,ZPPP,,,,,,,,0,,国内,0,0331,1026,55265,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5465,321,.2.....,ZSPD,1000,1145,ZSCN,1245,1505,ZPPP,,,,,,,,0,,国内,0,0331,1026,77615,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5465,321,.....6.,ZSPD,0955,1145,ZSCN,1245,1505,ZPPP,,,,,,,,0,,国内,0,0331,1026,77617,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5466,320,1234567,ZSCN,0705,0850,ZSPD,0950,1210,ZYTX,,,,,,,,0,共享代码EY1006；,国内,0,0331,1026,55267,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5467,320,1234.6.,ZJSY,1725,2045,ZSPD,2205,2340,ZSOF,,,,,,,,0,与SU4068代号共享,国内,0,0331,1026,55269,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5467,320,....5.7,ZJSY,1725,2100,ZSPD,2205,2340,ZSOF,,,,,,,,0,与SU4068代号共享,国内,0,0331,1026,55271,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5468,320,1234567,ZSOF,0730,0845,ZSPD,1020,1335,ZJSY,,,,,,,,0,与SU4058代号共享,国内,0,0331,1026,55273,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5469,320,1234567,ZSCN,0735,0950,ZPPP,,,,,,,,,,,0,,国内,0,0331,1026,55275,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5470,320,1234567,ZPPP,1105,1320,ZSCN,,,,,,,,,,,0,,国内,0,0331,1026,55277,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5471,320,1234567,ZSJN,1415,1645,ZUCK,1750,1925,ZPPP,,,,,,,,0,,国内,0,0331,1026,55278,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5472,320,1.3.5.7,ZPPP,2050,2225,ZUCK,2335,0140,ZSJN,,,,,,,,0,,国内,0,0331,1026,55280,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5472,320,.2...6.,ZPPP,2050,2235,ZUCK,2335,0140,ZSJN,,,,,,,,0,,国内,0,0331,1026,55282,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5472,320,...4...,ZPPP,2100,2235,ZUCK,2335,0140,ZSJN,,,,,,,,0,,国内,0,0331,1026,55284,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5473,320,1......,ZPPP,1200,1450,ZSYW,,,,,,,,,,,0,,国内,0,0331,1026,55286,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5473,320,......7,ZPPP,1220,1505,ZSYW,,,,,,,,,,,0,,国内,0,0331,1026,55287,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5473,320,.23456.,ZPPP,1205,1450,ZSYW,,,,,,,,,,,0,,国内,0,0331,1026,55288,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5474,320,1......,ZSYW,1635,1930,ZPPP,,,,,,,,,,,0,,国内,0,0331,1026,55289,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5474,320,......7,ZSYW,1635,1930,ZPPP,,,,,,,,,,,0,,国内,0,0331,1026,55290,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5474,320,.23456.,ZSYW,1635,1930,ZPPP,,,,,,,,,,,0,,国内,0,0331,1026,55291,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5475,320,......7,ZPPP,1220,1450,ZSOF,,,,,,,,,,,0,,国内,0,0331,1026,55292,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5475,320,123456.,ZPPP,1220,1450,ZSOF,,,,,,,,,,,0,,国内,0,0331,1026,55293,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5476,320,1234567,ZSOF,0745,1020,ZPPP,,,,,,,,,,,0,,国内,0,0331,1026,55294,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5477,332,1......,ZSPD,1935,2305,ZPPP,,,,,,,,,,,0,,国内,0,0331,1026,55295,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5477,332,.....6.,ZSPD,2035,2355,ZPPP,,,,,,,,,,,0,,国内,0,0331,1026,55296,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5478,332,1......,ZPPP,0840,1200,ZSPD,,,,,,,,,,,0,,国内,0,0331,1026,55297,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5478,332,....5..,ZPPP,2135,0030,ZSPD,,,,,,,,,,,0,,国内,0,0331,1026,55298,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5479,320,.2.4.6.,ZSQD,1340,1550,ZHHH,1655,1910,ZPPP,,,,,,,,0,,国内,0,0331,1026,55299,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5480,320,.2.4.6.,ZPPP,2010,2235,ZHHH,2340,0145,ZSQD,,,,,,,,0,,国内,0,0331,1026,55302,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5481,321,1234567,ZSNB,0720,0855,ZSQD,1000,1130,ZYTX,,,,,,,,0,航路航线审核中；,国内,0,0331,1026,55304,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5482,321,.2.4567,ZYTX,1220,1400,ZSQD,1515,1700,ZSNB,,,,,,,,0,航路航线审核中；,国内,0,0331,1026,55306,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5482,321,1.3....,ZYTX,1220,1355,ZSQD,1515,1700,ZSNB,,,,,,,,0,航路航线审核中；,国内,0,0331,1026,55308,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5483,320,..3....,ZSOF,0720,0925,ZUCK,,,,,,,,,,,0,,国内,0,0331,1026,55310,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5483,320,12.4567,ZSOF,0815,1030,ZUCK,,,,,,,,,,,0,,国内,0,0331,1026,55311,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5484,320,1234567,ZUCK,0850,1055,ZSOF,,,,,,,,,,,0,,国内,0,0331,1026,55312,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5485,321,1234567,ZSHC,0725,0930,ZBYN,,,,,,,,,,,0,,国内,0,0331,1026,55313,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5486,321,1234567,ZBYN,1035,1235,ZSHC,,,,,,,,,,,0,,国内,0,0331,1026,55314,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5487,332,1......,ZSPD,1930,2255,ZUUU,,,,,,,,,,,0,,国内,0,0331,1026,55315,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5488,332,1......,ZUUU,0755,1055,ZSPD,,,,,,,,,,,0,,国内,0,0331,1026,55316,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5491,320,1234567,ZSOF,0810,1015,ZGOW,,,,,,,,,,,0,,国内,0,0331,1026,55318,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5492,320,1234567,ZGOW,1115,1325,ZSOF,,,,,,,,,,,0,,国内,0,0331,1026,55319,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5493,319,...4...,ZSPD,0910,1155,ZUCK,1405,1535,ZGBS,,,,,,,,0,航路航线审核中；,国内,0,0331,1026,55320,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5493,319,.2...6.,ZSPD,0945,1240,ZUCK,1405,1535,ZGBS,,,,,,,,0,航路航线审核中；,国内,0,0331,1026,55322,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5494,319,.2.4.6.,ZGBS,1625,1755,ZUCK,1905,2130,ZSPD,,,,,,,,0,航路航线审核中；,国内,0,0331,1026,55324,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5495,320,1234.67,ZUUU,1630,1915,ZSHC,,,,,,,,,,,0,,国内,0,0331,1026,55326,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5495,320,....5..,ZUUU,1630,1915,ZSHC,,,,,,,,,,,0,,国内,0,0331,1026,55327,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5496,320,1234.67,ZSHC,2015,2310,ZUUU,,,,,,,,,,,0,,国内,0,0331,1026,55328,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5496,320,....5..,ZSHC,2015,2315,ZUUU,,,,,,,,,,,0,,国内,0,0331,1026,55329,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5497,320,1.3..67,ZSQD,0710,1050,ZPPP,,,,,,,,,,,0,,国内,0,0331,1026,55330,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5497,320,.2.45..,ZSQD,0710,1045,ZPPP,,,,,,,,,,,0,,国内,0,0331,1026,55331,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5498,320,1.3..67,ZPPP,1210,1530,ZSQD,,,,,,,,,,,0,,国内,0,0331,1026,55332,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5498,320,.2.45..,ZPPP,1210,1530,ZSQD,,,,,,,,,,,0,,国内,0,0331,1026,55333,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5499,320,.2.4.6.,ZUUU,0910,1150,ZSHC,,,,,,,,,,,0,,国内,0,0331,1026,55334,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5499,320,1.3.5.7,ZUUU,0910,1200,ZSHC,,,,,,,,,,,0,,国内,0,0331,1026,55335,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5500,320,.2.4.6.,ZSHC,1255,1610,ZUUU,,,,,,,,,,,0,,国内,0,0331,1026,55337,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5500,320,1.3.5..,ZSHC,1305,1610,ZUUU,,,,,,,,,,,0,,国内,0,0331,1026,55338,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5500,320,......7,ZSHC,1305,1555,ZUUU,,,,,,,,,,,0,,国内,0,0331,1026,55339,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5501,738,1234567,ZSPD,0940,1115,ZSWZ,,,,,,,,,,,0,,国内,0,0331,1026,55340,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5502,320,.2.....,ZUUU,1500,1705,ZLYL,,,,,,,,,,,0,,国内,0,0331,1026,55341,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5502,320,...4.6.,ZUUU,2005,2220,ZLYL,,,,,,,,,,,0,,国内,0,0331,1026,55342,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5502,320,1......,ZUUU,0620,0830,ZLYL,,,,,,,,,,,0,,国内,0,0331,1026,73540,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
MU5503,319,1234567,ZSPD,1635,1940,ZUGU,,,,,,,,,,,0,,国内,0,0331,1026,55344,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
